dim_0,dim_1,dim_2
7.169186592102051,12.652530670166016,13.635990142822266
8.33552035009264,14.50509138733786,14.98013875787683
8.33552074432373,14.505091667175293,14.980138778686523
9.629140947357971,16.36511428220347,16.90761021594494
9.629140853881836,16.365114212036133,16.907609939575195
11.012215637283834,18.047535725102172,19.498693883198303
11.012215614318848,18.047534942626953,19.498693466186523
12.41265688294193,19.28754715991957,22.762952396575724
12.412656784057617,19.287548065185547,22.76295280456543
13.717733066304675,19.767522662917713,26.578232545196443
13.717733383178711,19.76752281188965,26.578231811523438
14.778367083000008,19.195511646783423,30.641286815340433
14.778367042541504,19.195510864257812,30.641286849975586
15.431586845316563,17.429384966797766,34.47762663704851
15.431587219238281,17.429384231567383,34.47762680053711
15.541697509983274,14.590798699295414,37.55025056915461
15.54169750213623,14.590798377990723,37.55025100708008
15.04663226832823,11.080089580759683,39.44365482227398
15.046631813049316,11.080089569091797,39.44365310668945
13.985146495699265,7.448937490752225,40.019164101487625
13.985146522521973,7.44893741607666,40.0191650390625
12.487199069767083,4.19823763560305,39.43634608081247
12.487198829650879,4.198237419128418,39.43634796142578
10.732624363017623,1.6289990683915674,38.037789628831
10.732624053955078,1.62899911403656,38.03778839111328
8.90153398750038,-0.18409790678938887,36.19242228429654
8.901534080505371,-0.18409790098667145,36.192420959472656
7.138578227359181,-1.3264919522968492,34.18972678754059
7.138578414916992,-1.3264919519424438,34.189727783203125
5.5387931179743415,-1.9548696936668426,32.209127447579604
5.538793087005615,-1.9548697471618652,32.209129333496094
4.150311609028548,-2.231783856651652,30.3381486915511
4.150311470031738,-2.231783866882324,30.33814811706543
2.9852857095881893,-2.293280689295515,28.605511270284772
2.985285758972168,-2.293280601501465,28.605510711669922
2.0322865868116793,-2.24022021857792,27.00965050253636
2.0322866439819336,-2.240220308303833,27.00965118408203
1.26676400388599,-2.1414690501005045,25.537090771657404
1.2667640447616577,-2.1414690017700195,25.537090301513672
0.6585746999771855,-2.0410744506958634,24.172106934088124
0.6585747003555298,-2.041074514389038,24.172107696533203
0.17679779737103068,-1.9655667934448235,22.900818542467437
0.1767977923154831,-1.9655667543411255,22.90081787109375
-0.20753709921769115,-1.9299959311375032,21.7123285350904
-0.20753709971904755,-1.9299958944320679,21.71232795715332
-0.5201686563054224,-1.9424717032351446,20.59861314033725
-0.520168662071228,-1.9424717426300049,20.598613739013672
-0.7832530218887535,-2.0073955688143723,19.554015813654285
-0.783253014087677,-2.0073955059051514,19.55401611328125
-1.0155612118448705,-2.127682298803783,18.574762562268415
-1.0155612230300903,-2.1276822090148926,18.57476234436035
-1.2329721541301237,-2.306248441485426,17.658645838230562
-1.2329721450805664,-2.306248426437378,17.658645629882812
-1.4490951927813824,-2.546992911104349,16.804901186441235
-1.4490952491760254,-2.5469930171966553,16.804901123046875
-1.675923983716448,-2.855439504726984,16.01427910596099
-1.6759239435195923,-2.8554394245147705,16.014278411865234
-1.9244655795975534,-3.2391561330440384,15.28931342709594
-1.924465537071228,-3.2391562461853027,15.289313316345215
-2.2053170162778253,-3.708017143335584,14.634805562531946
-2.2053170204162598,-3.708017110824585,14.634805679321289
-2.529170484334594,-4.2743184058405435,14.058553110060414
-2.529170513153076,-4.274318218231201,14.058552742004395
-2.9072318044832604,-4.9527040615861,13.572392770018912
-2.9072318077087402,-4.952703952789307,13.572392463684082
-3.351522794767246,-5.759778221751864,13.193625517191975
-3.35152268409729,-5.759778022766113,13.193625450134277
-3.875011753296505,-6.713170923707462,12.946885964808676
-3.875011682510376,-6.713171005249023,12.94688606262207
-4.491471663811302,-7.829676201124485,12.86647183155162
-4.491471767425537,-7.829676151275635,12.866472244262695
-5.2148942864492405,-9.121871034382774,12.99898757049375
-5.2148942947387695,-9.121870994567871,12.998987197875977
-6.058193560954573,-10.592406758977791,13.405808209027235
-6.058193683624268,-10.5924072265625,13.405808448791504
-7.030816951008649,-12.225018798627564,14.164204819297137
-7.030817031860352,-12.225018501281738,14.164204597473145
-8.134790835296617,-13.971557646730313,15.36482152777135
-8.134790420532227,-13.9715576171875,15.364821434020996
-9.358787515105703,-15.735604953617393,17.101696288731436
-9.358787536621094,-15.735605239868164,17.101696014404297
-10.670233944400687,-17.35639163990374,19.449756687532915
-10.670233726501465,-17.35639190673828,19.449756622314453
-12.00664930290146,-18.602464851701857,22.42590323254693
-12.006649017333984,-18.60246467590332,22.4259033203125
-13.269545286700058,-19.191131129413836,25.937008919068134
-13.269545555114746,-19.191131591796875,25.937009811401367
-14.326733474301921,-18.85020580593289,29.73416430966048
-14.326733589172363,-18.85020637512207,29.73416519165039
-15.029548305838876,-17.421161714334282,33.411006425430664
-15.029548645019531,-17.421161651611328,33.411006927490234
-15.246741588040317,-14.963938377611866,36.482694050646
-15.24674129486084,-14.96393871307373,36.48269271850586
-14.90572064515483,-11.790888604068474,38.537513195626026
-14.905720710754395,-11.790888786315918,38.537513732910156
-14.021446004899206,-8.38105534737966,39.3848777668352
-14.021446228027344,-8.381054878234863,39.3848762512207
-12.695509864490791,-5.211433744525042,39.10444930842687
-12.695509910583496,-5.2114338874816895,39.10445022583008
-11.085047360143472,-2.608292327580988,37.970951501121796
-11.085047721862793,-2.6082923412323,37.970951080322266
-9.35884568165048,-0.6953099971694925,36.31974806764658
-9.358845710754395,-0.6953099966049194,36.31974792480469
-7.661210941238918,0.5667878331102164,34.43839354147349
-7.661211013793945,0.566787838935852,34.438392639160156
-6.093877191243961,1.304217418936402,32.521294958734835
-6.09387731552124,1.3042174577713013,32.52129364013672
-4.714433872106145,1.6650102492962655,30.67464473754964
-4.714433670043945,1.6650102138519287,30.674644470214844
-3.5443067023992514,1.7814998787596816,28.942628592081675
-3.544306755065918,1.7814998626708984,28.942628860473633
-2.579747968361513,1.7563520758391649,27.334158604842504
-2.5797479152679443,1.7563520669937134,27.334157943725586
-1.801947205742803,1.6621749258662952,25.84194884368453
-1.8019472360610962,1.662174940109253,25.841949462890625
-1.1847618717747856,1.5467740156370395,24.45351210990576
-1.184761881828308,1.5467740297317505,24.45351219177246
-0.6999347878868045,1.4396188785361121,23.156389836725673
-0.6999347805976868,1.4396188259124756,23.156389236450195
-0.3202432336012474,1.3576236376724118,21.940076376701462
-0.320243239402771,1.3576236963272095,21.94007682800293
-0.021142464572153186,1.3096891055514448,20.79633380873995
-0.021142464131116867,1.3096891641616821,20.79633331298828
0.218595757170026,1.3000293237647649,19.718884694670255
0.21859575808048248,1.3000292778015137,19.71888542175293
0.41686555548570137,1.3305011222829948,18.702986712195937
0.4168655574321747,1.3305010795593262,18.702985763549805
0.5885621018456539,1.4021809989562302,17.745057427914464
0.5885621309280396,1.4021810293197632,17.745058059692383
0.7460876730395906,1.5164097733058723,16.84244478806575
0.7460876703262329,1.5164097547531128,16.842445373535156
0.8999201424981091,1.6754803318643998,15.99330372087673
0.8999201655387878,1.6754803657531738,15.993303298950195
1.0591807337865433,1.8831031457775673,15.196605810648771
1.059180736541748,1.8831031322479248,15.196605682373047
1.232169680567654,2.144744250026118,14.452255830927427
1.2321696281433105,2.1447441577911377,14.452256202697754
1.4268598859312838,2.4679018431537356,13.7613217905109
1.4268598556518555,2.4679019451141357,13.761322021484375
1.6513484652356027,2.8623571262210836,13.126410994382098
1.6513484716415405,2.8623571395874023,13.126411437988281
1.9142699606560691,3.3404067429823137,12.552233532834235
1.9142699241638184,3.340406656265259,12.552233695983887
2.2251739809719586,3.917055291300172,12.046414025868724
2.2251739501953125,3.917055368423462,12.046414375305176
2.5948603470019833,4.6100947376760955,11.620649308174672
2.594860315322876,4.6100945472717285,11.620649337768555
3.0356464002161343,5.439928267944125,11.292318605074664
3.035646438598633,5.43992805480957,11.292318344116211
3.5615117373148757,6.428885038158613,11.086677385097417
3.561511754989624,6.428884983062744,11.086677551269531
4.188011386236638,7.599584980358982,11.039723109805353
4.188011169433594,7.599585056304932,11.03972339630127
4.931767227399654,8.971654797843613,11.201692917571384
4.931767463684082,8.971654891967773,11.201692581176758
5.809223192334801,10.555746634689031,11.640807474825955
5.809223175048828,10.555747032165527,11.640807151794434
6.834179559650968,12.34347629123961,12.446106203448984
6.834179401397705,12.343476295471191,12.44610595703125
8.013459483571127,14.291901236059083,13.726786367416212
8.013459205627441,14.291901588439941,13.726786613464355
9.339995616606881,16.30228505263165,15.603243962844406
9.339995384216309,16.302284240722656,15.603243827819824
10.783006186837952,18.19654216679506,18.182578631425002
10.783005714416504,18.196542739868164,18.182579040527344
12.276261574438063,19.70251684466714,21.511272191602913
12.276261329650879,19.702516555786133,21.511272430419922
13.708284250230577,20.47004067406816,25.50566414369358
13.708284378051758,20.470041275024414,25.505664825439453
14.922285710364685,20.144666267772983,29.882982203453214
14.922286033630371,20.14466667175293,29.88298225402832
15.735723541672423,18.50536425828653,34.14643498323788
15.735723495483398,18.50536346435547,34.14643478393555
15.983769306413617,15.614700924993675,37.68389196156759
15.983769416809082,15.614701271057129,37.68389129638672
15.574884920179208,11.872930339328985,39.97670909308356
15.574885368347168,11.872930526733398,39.976707458496094
14.530118392433517,7.8976086282986255,40.80632576837743
14.530117988586426,7.897608757019043,40.80632400512695
12.980397198972659,4.284913944910562,40.31342150684576
12.98039722442627,4.284914016723633,40.31342315673828
11.122408983047903,1.4115669272787792,38.87795017438402
11.122408866882324,1.411566972732544,38.87794876098633
9.159799861996566,-0.6156115315779155,36.92839789354024
9.159799575805664,-0.6156115531921387,36.92839813232422
7.258609168473003,-1.8867533318816716,34.804963245595964
7.258609294891357,-1.8867533206939697,34.804962158203125
5.528593637177278,-2.580889509039335,32.71685894407961
5.52859354019165,-2.5808894634246826,32.71685791015625
4.0255064154047755,-2.885187326968496,30.763083633760306
4.025506496429443,-2.8851873874664307,30.763084411621094
2.7636814340214135,-2.955417246084614,28.97294457705928
2.763681411743164,-2.9554171562194824,28.972944259643555
1.7304905856376165,-2.905926607460084,27.340891428128668
1.7304905652999878,-2.9059267044067383,27.340890884399414
0.8984586223288432,-2.8139822345744867,25.848616244373147
0.8984586000442505,-2.8139822483062744,25.848615646362305
0.23387041793672902,-2.7285924664834296,24.476349392589455
0.23387041687965393,-2.7285923957824707,24.476348876953125
-0.29780796035676105,-2.6791853282041327,23.207414922396705
-0.2978079617023468,-2.679185390472412,23.207414627075195
-0.728914780537947,-2.6826062533222217,22.029341815671593
-0.7289147973060608,-2.6826062202453613,22.029342651367188
-1.0882197055008997,-2.7482707744965413,20.933564861807163
-1.0882197618484497,-2.7482707500457764,20.933565139770508
-1.4005813776279283,-2.881771841909191,19.914762323563256
-1.4005813598632812,-2.8817718029022217,19.914762496948242
-1.687206359459424,-3.087312505840591,18.97029948665742
-1.6872063875198364,-3.0873124599456787,18.970298767089844
-1.9662188051079492,-3.369292694475737,18.099922421479555
-1.9662188291549683,-3.369292736053467,18.09992218017578
-2.253354521008849,-3.7332954530785676,17.305750390385143
-2.253354549407959,-3.733295440673828,17.305749893188477
-2.5626658267628324,-4.1866380789854984,16.592550768317594
-2.5626659393310547,-4.186637878417969,16.59255027770996
-2.9071651716654148,-4.738575921700215,15.968311631717174
-2.907165288925171,-4.7385759353637695,15.968311309814453
-3.2993575196859863,-5.400166006303325,15.44511418189429
-3.2993574142456055,-5.400166034698486,15.445114135742188
-3.7516138579480303,-6.183706898588701,15.040328844983216
-3.7516138553619385,-6.183706760406494,15.040328979492188
-4.276322958296461,-7.101570096822755,14.778131659441602
-4.276322841644287,-7.101570129394531,14.778131484985352
-4.885721256788408,-8.16410321094393,14.691264617307361
-4.885721206665039,-8.164103507995605,14.691264152526855
-5.5912529185770214,-9.376143806920219,14.822793042554855
-5.59125280380249,-9.376143455505371,14.822793006896973
-6.402238022859416,-10.73157292838919,15.227274269062532
-6.402237892150879,-10.731573104858398,15.227273941040039
-7.323569746752543,-12.205385300431766,15.970179407184078
-7.3235697746276855,-12.205385208129883,15.970179557800293
-8.352144873105011,-13.7432007894955,17.123585088844855
-8.352145195007324,-13.74320125579834,17.123584747314453
-9.47188527106605,-15.24949030055061,18.755247614558776
-9.471885681152344,-15.249490737915039,18.755247116088867
-10.647685157520492,-16.57841519121073,20.90798809240047
-10.647685050964355,-16.578414916992188,20.907987594604492
-11.819623544364907,-17.53509809944246,23.568365655152032
-11.819623947143555,-17.535099029541016,23.5683650970459
-12.900288644924059,-17.898255953372374,26.63004833853858
-12.900288581848145,-17.898256301879883,26.630048751831055
-13.77939967297007,-17.472359244178094,29.868208813420136
-13.779399871826172,-17.47235870361328,29.868207931518555
-14.33948068805664,-16.162769779211988,32.95041829759963
-14.33948040008545,-16.162769317626953,32.950416564941406
-14.482183464845308,-14.042578232722999,35.50281183722409
-14.482183456420898,-14.04257869720459,35.502811431884766
-14.157529117849442,-11.36515494496329,37.218384459166074
-14.1575288772583,-11.365155220031738,37.2183837890625
-13.382741800844714,-8.497865524185178,37.95510165389213
-13.382741928100586,-8.497865676879883,37.955101013183594
-12.240093288051202,-5.805235963892265,37.76631334590676
-12.240093231201172,-5.805235862731934,37.76631164550781
-10.854293253627104,-3.546435028008759,36.85032777003112
-10.854292869567871,-3.5464351177215576,36.85032653808594
-9.36086285232412,-1.8350527370942091,35.45944882872023
-9.360862731933594,-1.835052728652954,35.459449768066406
-7.879074289298511,-0.6605512464965624,33.821938803848774
-7.8790740966796875,-0.6605512499809265,33.821937561035156
-6.496957421355839,0.061333614985469964,32.10373074644707
-6.496957302093506,0.06133361533284187,32.103729248046875
-5.2682747413405195,0.4407905177495346,30.40554992592312
-5.268274784088135,0.4407905042171478,30.405550003051758
-4.217216564872449,0.5829294761934051,28.778047074846224
-4.217216491699219,0.5829294919967651,28.778047561645508
-3.3462330297078378,0.5735126806009707,27.240331391431383
-3.3462331295013428,0.5735126733779907,27.240331649780273
-2.6439029876080062,0.4757508543476592,25.794747852584305
-2.6439030170440674,0.4757508635520935,25.794748306274414
-2.091368529895367,0.33262186186279263,24.43633196023731
-2.0913684368133545,0.33262187242507935,24.43633270263672
-1.6669661472890445,0.1710983692659537,23.157932908763833
-1.666966199874878,0.17109836637973785,23.15793228149414
-1.3492278636875719,0.006439770908257703,21.952550088724532
-1.3492279052734375,0.0064397710375487804,21.952550888061523
-1.1186172316875467,-0.15419386985283048,20.814154803147865
-1.1186171770095825,-0.15419386327266693,20.81415557861328
-0.9583774055339552,-0.30898584238186955,19.73779049854646
-0.9583774209022522,-0.3089858293533325,19.737791061401367
-0.8548006434464567,-0.4595039570612548,18.719427892449595
-0.8548006415367126,-0.4595039486885071,18.71942710876465
-0.7971582811803061,-0.6093944209182085,17.75576724670556
-0.7971583008766174,-0.6093944311141968,17.755767822265625
-0.7774558670307153,-0.7635782197496466,16.844086233939134
-0.7774558663368225,-0.7635782361030579,16.844085693359375
-0.7901230580704789,-0.9278166895734237,15.98213708892399
-0.7901230454444885,-0.9278166890144348,15.982136726379395
-0.8317073420060689,-1.1085408754455033,15.168124466471667
-0.8317073583602905,-1.1085408926010132,15.168124198913574
-0.9006106211715844,-1.3128667128450773,14.400729096486971
-0.900610625743866,-1.3128666877746582,14.400729179382324
-0.996889100498806,-1.54874073893056,13.679198506028799
-0.9968891143798828,-1.5487407445907593,13.679198265075684
-1.1221253914142961,-1.82518015679254,13.003503971664273
-1.1221253871917725,-1.825180172920227,13.003503799438477
-1.2793738056592348,-2.1525814951287643,12.374589199577093
-1.2793737649917603,-2.1525814533233643,12.374588966369629
-1.4731766554656727,-2.543079368061158,11.794736831316872
-1.4731765985488892,-2.543079376220703,11.794736862182617
-1.7096456471632733,-3.0109332562330606,11.268108649727166
-1.7096456289291382,-3.0109331607818604,11.268108367919922
-1.996598459362154,-3.5729056627202183,10.80152667308636
-1.996598482131958,-3.5729057788848877,10.80152702331543
-2.3437335642824526,-4.248566039309431,10.405600763806978
-2.343733549118042,-4.248566150665283,10.405600547790527
-2.762811816499467,-5.060390829173087,10.0963241607677
-2.7628118991851807,-5.060390949249268,10.09632396697998
-3.267787720586629,-6.033430223077003,9.897307927209903
-3.2677876949310303,-6.033430099487305,9.897308349609375
-3.8747844018257576,-7.194128343756672,9.842797572712914
-3.874784469604492,-7.194128513336182,9.84279727935791
-4.601729918211646,-8.567609012138199,9.98155080995402
-4.601729869842529,-8.567608833312988,9.981551170349121
-5.4673392556986,-10.172325754046588,10.38137704710372
-5.467339038848877,-10.17232608795166,10.381377220153809
-6.488946134516416,-12.010507664050799,11.133433997792011
-6.488945960998535,-12.010507583618164,11.133434295654297
-7.678451941142161,-14.052507469249983,12.353992907000311
-7.678452014923096,-14.052507400512695,12.353992462158203
-9.035488360349301,-16.213789547571462,14.178880231253153
-9.03548812866211,-16.213788986206055,14.17888069152832
-10.537056289128625,-18.326366297470862,16.742504251045762
-10.537055969238281,-18.326366424560547,16.742504119873047
-12.124021639346417,-20.114403420552076,20.13131586662064
-12.124021530151367,-20.114402770996094,20.131315231323242
-13.687726716222748,-21.19712672835998,24.30695569866458
-13.687726974487305,-21.197126388549805,24.306955337524414
-15.06482972285195,-21.153762549022172,29.016527261866525
-15.06482982635498,-21.153762817382812,29.01652717590332
-16.052675621747174,-19.67198560187254,33.74724783160188
-16.052675247192383,-19.671985626220703,33.747249603271484
-16.454048156395356,-16.738238819298648,37.80697022958442
-16.45404815673828,-16.738239288330078,37.806968688964844
-16.142648966579245,-12.742785107921774,40.55603359667134
-16.142648696899414,-12.742785453796387,40.556034088134766
-15.117192483180292,-8.37573399583458,41.675728318371796
-15.117192268371582,-8.375734329223633,41.67572784423828
-13.508324052087978,-4.347476107473907,41.27948191827702
-13.508323669433594,-4.347476005554199,41.279483795166016
-11.53204467700481,-1.1277843689138058,39.79153708291774
-11.532044410705566,-1.1277843713760376,39.79153823852539
-9.419758596363002,1.1376052927958415,37.713700094022826
-9.419758796691895,1.1376053094863892,37.71369934082031
-7.362636936951532,2.546004394077398,35.44803511373303
-7.362637042999268,2.546004295349121,35.448036193847656
-5.487346965602723,3.30486380723951,33.238785857132555
-5.48734712600708,3.304863691329956,33.23878479003906
-3.857981459437937,3.6313434254285215,31.197047714325397
-3.8579814434051514,3.631343364715576,31.19704818725586
-2.4908562164477406,3.7042700094295173,29.351229799924962
-2.490856170654297,3.704270124435425,29.35123062133789
-1.3715544179559536,3.653023827037438,27.689920033112404
-1.3715543746948242,3.6530237197875977,27.68992042541504
-0.4690259512058391,3.563707579120894,26.188449733445264
-0.46902593970298767,3.5637075901031494,26.18844985961914
0.25456819113405027,3.490166803720203,24.822011285705436
0.2545681893825531,3.4901669025421143,24.822011947631836
0.8377779641098825,3.464355096588538,23.57062610562142
0.8377779722213745,3.464354991912842,23.57062530517578
1.31656066056571,3.5044251502824144,22.420106596663175
1.3165606260299683,3.504425048828125,22.420106887817383
1.7228249423012576,3.620522529041218,21.361490428284014
1.7228249311447144,3.6205224990844727,21.36149024963379
2.0841057945496813,3.8187281369001935,20.390152212263075
2.0841057300567627,3.81872820854187,20.390151977539062
2.4238786137567883,4.10362600351316,19.505132412274353
2.4238786697387695,4.103625774383545,19.5051326751709
2.762183877249776,4.479873796605107,18.708822603351607
2.762183904647827,4.4798736572265625,18.70882225036621
3.116350678107191,4.953037769757112,18.00703140854941
3.1163506507873535,4.953037738800049,18.007030487060547
3.5016842546601623,5.5298361414022486,17.40940704500671
3.5016841888427734,5.529836177825928,17.409406661987305
3.9320218043316006,6.217837391502743,16.930170059325597
3.9320218563079834,6.217837333679199,16.9301700592041
4.4200777023488245,7.024549831677888,16.58910223027771
4.420077800750732,7.024549961090088,16.589101791381836
4.9774914055684985,7.955734619179226,16.412690686936966
4.97749137878418,7.955734729766846,16.412691116333008
5.614467745618883,9.012671185185345,16.43520226064554
5.614467620849609,9.01267147064209,16.43520164489746
6.338863437595821,10.188049212258138,16.699231358943173
6.338863372802734,10.18804931640625,16.69923210144043
7.15454212110463,11.4602102119469,17.254932085138375
7.154541969299316,11.460209846496582,17.254932403564453
8.058829628286999,12.785804264886297,18.15660230878758
8.058829307556152,12.78580379486084,18.15660285949707
9.039012692682014,14.091764506878745,19.454859050329457
9.039012908935547,14.091764450073242,19.454858779907227
10.06813406454706,15.269096206851865,21.1825387449446
10.068134307861328,15.269096374511719,21.182538986206055
11.100946248289153,16.1732209463153,23.333739082369405
11.100946426391602,16.173221588134766,23.333738327026367
12.071791713181417,16.637468913117356,25.83898864618161
12.071791648864746,16.637468338012695,25.8389892578125
12.897004635862313,16.505153387781085,28.545710008165248
12.897005081176758,16.50515365600586,28.54570960998535
13.484372072745089,15.678259972685595,31.21893075512952
13.48437213897705,15.67825984954834,31.218931198120117
13.750136735713614,14.167038719221255,33.57582727549787
13.750136375427246,14.167038917541504,33.575828552246094
13.639888374485617,12.11333674850976,35.352593160794534
13.639888763427734,12.113336563110352,35.35259246826172
13.145552434640875,9.765674367522106,36.378499153605794
13.145552635192871,9.765674591064453,36.37849807739258
12.310355006691239,7.4105256754804465,36.61959528618769
12.310355186462402,7.410525798797607,36.61959457397461
11.218821975602385,5.293088064608982,36.169830433492756
11.21882152557373,5.293087959289551,36.169830322265625
9.976350565555942,3.5656135362240677,35.200199511836
9.976350784301758,3.5656135082244873,35.200199127197266
8.687165820331991,2.279010577769075,33.89783898330147
8.687166213989258,2.279010534286499,33.8978385925293
7.438079845476846,1.4068462393656818,32.42241582480804
7.438079833984375,1.406846284866333,32.42241668701172
6.290887177395488,0.8802765574492201,30.88834162041358
6.290887355804443,0.8802765607833862,30.888341903686523
5.282147315676859,0.6177805825374155,29.366489336270966
5.282147407531738,0.6177805662155151,29.36648941040039
4.42737316879505,0.5437511873822084,27.89488647594827
4.427372932434082,0.5437511801719666,27.894886016845703
3.7268414939765,0.5969824989669141,26.49053810848182
3.726841449737549,0.596982479095459,26.490537643432617
3.1712133963613454,0.732536429636118,25.158753418663263
3.171213388442993,0.7325364351272583,25.158754348754883
2.746113920509316,0.9202167314613505,23.89925327706081
2.7461140155792236,0.9202167391777039,23.899253845214844
2.4354657260328856,1.141792831966632,22.709658788619706
2.4354658126831055,1.1417927742004395,22.709659576416016
2.223693771471277,1.388129525019714,21.587270922887228
2.22369384765625,1.388129472732544,21.587270736694336
2.097045264744657,1.6567326956929138,20.52987378741123
2.0970451831817627,1.6567326784133911,20.52987289428711
2.044277601148576,1.9498637639929237,19.536082993197148
2.0442776679992676,1.9498637914657593,19.536083221435547
2.056933230773072,2.273206424913451,18.6055266981163
2.0569331645965576,2.2732064723968506,18.605525970458984
2.129366741652768,2.6349978040343474,17.739019268812353
2.129366636276245,2.634997844696045,17.7390193939209
2.258646111095201,3.045514415246045,16.938833451179537
2.258646011352539,3.0455143451690674,16.938833236694336
2.444401941587073,3.516800661579134,16.209098781383673
2.444401979446411,3.51680064201355,16.20909881591797
2.688669149642547,4.0625264129912,15.556398715605427
